class,image_path,name,xmax,xmin,ymax,ymin
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,369.45578,183.22176,398.47174,267.5024
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,443.7691,299.49036,318.95355,206.02014
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,868.02185,666.91003,214.04614,106.638
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,845.1893,792.4412,203.2251,158.67525
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,616.3433,439.07526,436.95547,257.44614
6,a28f753dd2ef9034c6e911601430d660.jpg,BAD_BILLBOARD,959.1542,754.529,156.16808,23.783806
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,255.72453,18.988737,489.6313,340.36847
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,637.6031,462.6283,529.95953,313.46188
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,954.8557,758.6857,229.44661,90.690384
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,482.04,391.4945,253.45435,189.21289
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,344.98947,296.30865,186.91026,144.982
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,470.4247,407.70813,240.07144,195.47939
6,a28f753dd2ef9034c6e911601430d660.jpg,BAD_BILLBOARD,960,780.5051,71.92024,0.15692645
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,703.6356,391.9457,531.2737,240.01297
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,87.27222,26.553474,274.8371,235.70465
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,960,748.57635,485.66217,262.51575
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,299.47916,80.23182,472.5287,312.99847
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,424.75043,116.874466,460.1612,237.61821
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,337.30933,132.40111,443.33218,284.7835
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,473.409,278.06473,361.6756,164.72487
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,593.0576,449.15497,390.88223,289.5797
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,460.23422,418.11316,234.37404,202.54626
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,402.65427,219.0815,376.30795,239.22528
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,567.3129,447.5935,410.9145,207.23784
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,487.08307,414.8306,228.41026,178.45184
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,490.3901,409.04187,239.72246,165.55774
8,a28f753dd2ef9034c6e911601430d660.jpg,CLUTTER_SIDEWALK,466.0389,288.47388,322.76752,194.59138
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,859.4467,758.1279,211.86545,135.85748
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,693.71954,648.76746,197.03537,157.14426
3,a28f753dd2ef9034c6e911601430d660.jpg,GARBAGE,482.30096,398.52948,252.61908,184.4412
2,a28f753dd2ef9034c6e911601430d660.jpg,POTHOLES,720.9636,428.28696,540,357.50565
3,121bfc265470a9cfa6cedb75d65dc94e.jpg,GARBAGE,460.63974,315.47812,395.27225,312.59146
6,121bfc265470a9cfa6cedb75d65dc94e.jpg,BAD_BILLBOARD,421.71628,296.45544,240.53035,167.75516
3,121bfc265470a9cfa6cedb75d65dc94e.jpg,GARBAGE,374.06763,330.59573,379.63293,337.02576
6,121bfc265470a9cfa6cedb75d65dc94e.jpg,BAD_BILLBOARD,380.15756,247.26219,243.05717,165.17276
3,121bfc265470a9cfa6cedb75d65dc94e.jpg,GARBAGE,447.44653,345.52515,382.94196,324.79324
3,121bfc265470a9cfa6cedb75d65dc94e.jpg,GARBAGE,616.1308,554.46216,300.4063,268.2289
1,121bfc265470a9cfa6cedb75d65dc94e.jpg,FADED_SIGNAGE,598.28827,488.10574,253.80585,161.47577
0,121bfc265470a9cfa6cedb75d65dc94e.jpg,GRAFFITI,595.92236,489.69666,248.35048,166.03424
6,121bfc265470a9cfa6cedb75d65dc94e.jpg,BAD_BILLBOARD,175.59796,92.13917,241.63815,170.81795
6,121bfc265470a9cfa6cedb75d65dc94e.jpg,BAD_BILLBOARD,593.7987,490.44894,254.4613,163.77779
8,773303c1616fc55329dcd08274ca594b.jpg,CLUTTER_SIDEWALK,352.52515,0,326.96588,137.6629
3,773303c1616fc55329dcd08274ca594b.jpg,GARBAGE,322.68088,259.10843,208.83128,159.05965
3,773303c1616fc55329dcd08274ca594b.jpg,GARBAGE,639.9552,511.46136,261.44724,180.73001
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,403.0563,195.50089,313.31253,199.70238
6,e6149f638f91b30177fb987a9fe52cc9.jpg,BAD_BILLBOARD,277.97983,0,128.4178,4.0168705
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,67.10404,14.34885,284.7181,244.79276
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,73.1371,0,278.1078,203.93034
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,174.84988,21.548325,304.54736,214.27539
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,373.76486,294.16922,231.64566,173.18901
6,e6149f638f91b30177fb987a9fe52cc9.jpg,BAD_BILLBOARD,821.4434,288.1679,138.30919,5.4628415
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,849.29535,798.7087,336.5708,295.95993
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,58.19904,25.511665,279.9022,248.44229
6,e6149f638f91b30177fb987a9fe52cc9.jpg,BAD_BILLBOARD,929.81714,550.66156,118.80531,3.0346797
3,e6149f638f91b30177fb987a9fe52cc9.jpg,GARBAGE,386.5115,243.34349,282.1672,185.84346
2,e6149f638f91b30177fb987a9fe52cc9.jpg,POTHOLES,552.1722,433.8921,324.78845,214.54321
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,921.636,857.9732,247.56918,200.08234
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,790.97296,703.6251,166.58914,83.8861
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,960,832.4044,136.10922,29.222908
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,651.98145,595.2923,178.08833,124.966705
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,960,898.5712,260.11124,208.08784
2,9d48734bc1d28c5298d4157206e9ef9f.jpg,POTHOLES,717.20435,601.94055,285.97275,206.38538
2,9d48734bc1d28c5298d4157206e9ef9f.jpg,POTHOLES,520.8803,396.32452,537.8505,352.21735
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,946.17566,882.77094,240.42381,197.37631
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,941.3105,773.8424,153.69008,35.07057
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,674.8022,629.90924,166.54327,119.771706
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,840.1502,709.53534,164.79088,65.902504
2,9d48734bc1d28c5298d4157206e9ef9f.jpg,POTHOLES,291.8932,177.06387,391.2349,303.95578
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,933.4606,849.3061,263.98575,190.64432
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,665.20703,612.34827,173.9446,119.03498
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,926.35547,813.7252,101.09671,7.0727987
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,955.37524,874.1883,277.86255,191.87572
2,9d48734bc1d28c5298d4157206e9ef9f.jpg,POTHOLES,561.9915,358.645,540,284.90457
6,9d48734bc1d28c5298d4157206e9ef9f.jpg,BAD_BILLBOARD,901.28906,725.857,150.36627,58.3299
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,949.1853,903.20404,229.4064,198.39508
3,9d48734bc1d28c5298d4157206e9ef9f.jpg,GARBAGE,914.0919,865.46484,238.71675,207.65337
7,9d48734bc1d28c5298d4157206e9ef9f.jpg,SAND_ON_ROAD,959.95026,831.66833,124.218254,33.894043
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,707.4368,630.78076,389.10315,329.4043
2,91c099d71955b38f867363e226a995dd.jpg,POTHOLES,960,774.88275,540,346.21698
2,91c099d71955b38f867363e226a995dd.jpg,POTHOLES,506.40726,382.37112,536.17615,336.61032
2,91c099d71955b38f867363e226a995dd.jpg,POTHOLES,664.85535,328.4482,540,293.8681
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,957.5578,783.69214,535.54974,335.41785
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,720.1727,605.2889,395.05484,311.91147
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,430.35504,344.48148,244.39561,193.27293
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,749.93475,685.19507,276.00677,237.30237
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,345.9316,298.77835,270.6868,237.44789
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,763.52246,571.11804,368.7347,256.8985
2,91c099d71955b38f867363e226a995dd.jpg,POTHOLES,515.09064,415.30002,295.16058,205.05986
3,91c099d71955b38f867363e226a995dd.jpg,GARBAGE,478.42355,460.01428,220.80013,204.38026
2,91c099d71955b38f867363e226a995dd.jpg,POTHOLES,531.03644,396.01288,495.86432,256.67053
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,612.25916,27.998955,412.75217,263.3142
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,834.38794,440.66595,417.58725,272.9978
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,960,747.7703,421.83505,281.58008
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,766.2549,695.6024,314.9274,276.82025
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,255.04637,0,407.92004,267.53992
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,461.3481,415.9162,303.5421,270.00616
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,84.401375,30.622053,310.99316,275.07864
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,428.84518,317.01215,386.07367,334.58694
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,446.70517,122.03755,402.53574,271.86273
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,949.5252,771.4642,395.82635,304.38315
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,101.34808,39.991425,407.8453,372.96915
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,634.8489,589.2986,282.7632,249.71465
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,666.87244,589.19086,381.25647,341.04422
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,954.1901,841.5009,387.46695,312.84686
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,633.8965,579.2733,414.85303,382.06134
8,1fa68433140e48d3ea304330fafb884c.jpg,CLUTTER_SIDEWALK,759.04517,218.66718,433.8513,249.49988
3,1fa68433140e48d3ea304330fafb884c.jpg,GARBAGE,71.6623,40.81567,308.26785,278.14124
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,643.3444,517.24713,382.06934,310.611
6,3e7441c4f7d8b14efd55a068a7b5225c.jpg,BAD_BILLBOARD,258.3548,131.36015,244.35252,164.91042
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,951.1093,647.24695,525.2063,293.01364
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,218.30411,146.4525,416.7115,362.75775
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,764.2281,634.4971,363.54022,291.7599
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,261.48773,136.43684,271.24216,199.75237
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,675.55707,483.6386,394.95886,299.9134
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,582.22363,543.69336,309.3656,272.58835
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,628.85376,271.59918,540,323.9524
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,226.04817,176.87343,268.09232,224.5521
2,3e7441c4f7d8b14efd55a068a7b5225c.jpg,POTHOLES,748.81934,657.0251,351.9555,301.7271
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,298.09326,105.03991,296.85275,144.65175
3,3e7441c4f7d8b14efd55a068a7b5225c.jpg,GARBAGE,627.96375,560.45667,294.6068,206.29309
6,801732ab09b44b843b028b3464aeebf0.jpg,BAD_BILLBOARD,956.4261,728.10455,113.70399,7.8093157
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,176.1186,111.77949,284.29117,245.2977
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,917.7898,859.5574,262.0753,225.8787
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,832.3747,779.4886,249.13791,215.92784
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,111.00878,55.110817,293.73157,260.01724
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,849.6782,809.65967,269.76794,230.10037
6,801732ab09b44b843b028b3464aeebf0.jpg,BAD_BILLBOARD,960,889.72986,77.00003,0
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,951.8187,895.4629,261.74222,222.41884
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,79.31178,26.919235,277.2879,246.17114
6,801732ab09b44b843b028b3464aeebf0.jpg,BAD_BILLBOARD,724.87604,667.49927,153.42224,102.256065
6,801732ab09b44b843b028b3464aeebf0.jpg,BAD_BILLBOARD,920.20856,770.4376,193.12961,84.69344
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,860.02466,787.4841,271.2192,219.5067
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,843.13873,768.3615,256.37402,207.81548
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,927.1326,844.5386,272.73593,219.92613
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,867.32074,821.715,249.3629,220.95204
6,801732ab09b44b843b028b3464aeebf0.jpg,BAD_BILLBOARD,955.8733,816.63184,75.23386,1.5219108
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,165.69519,122.54023,279.0997,250.57428
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,840.88885,816.31604,265.5061,235.17819
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,98.24336,67.45721,288.74246,262.67767
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,265.89102,185.06256,243.028,205.71439
3,801732ab09b44b843b028b3464aeebf0.jpg,GARBAGE,190.59334,101.53731,292.99847,233.8078
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,869.7614,624.38007,151.07324,0
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,715.89795,606.1474,163.94986,41.949604
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,668.3673,526.40436,185.93011,96.907265
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,949.9876,732.8734,121.5906,0
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,590.10876,535.3229,177.28752,124.21962
3,e67722ca7c88f418ebc66943cf29dc30.jpg,GARBAGE,85.88472,27.012814,246.28685,211.74046
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,699.95087,573.1414,176.6028,67.58775
3,e67722ca7c88f418ebc66943cf29dc30.jpg,GARBAGE,36.74751,0.004519257,250.51553,219.05273
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,248.64163,95.52751,163.29947,48.66746
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,163.33997,101.72215,133.88002,72.53974
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,580.9029,546.45276,173.3607,132.81248
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,630.83264,549.8722,169.31284,111.47064
2,e67722ca7c88f418ebc66943cf29dc30.jpg,POTHOLES,712.53076,643.96844,292.6539,245.10846
3,e67722ca7c88f418ebc66943cf29dc30.jpg,GARBAGE,882.1989,830.9983,289.51068,242.67332
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,584.91315,520.6759,197.0316,112.30239
6,e67722ca7c88f418ebc66943cf29dc30.jpg,BAD_BILLBOARD,955.4547,808.34863,94.42087,0.8810258
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,408.18076,256.4296,307.06284,221.41199
8,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,339.9261,0,333.49054,195.16528
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,179.87305,78.68076,353.78546,283.61066
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,676.6138,604.9002,352.8523,301.70105
8,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,769.58624,333.01276,335.92273,198.66093
8,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,960,739.3355,336.85303,203.41672
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,708.1247,659.6985,293.40314,255.58682
7,4f9768ebaa2de682f46c955906e6c9e0.jpg,SAND_ON_ROAD,504.20932,336.04483,321.973,224.33916
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,464.04517,287.4447,318.66885,215.48514
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,577.8739,524.1395,415.76025,362.81018
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,141.60074,63.89852,270.0345,222.64635
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,489.18274,436.032,294.68307,248.46376
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,360.826,298.48737,306.61453,269.26712
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,498.03918,347.01413,319.86792,226.77779
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,786.46747,732.1159,216.17654,171.12866
8,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,831.176,270.24878,378.1709,159.81078
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,756.34454,695.6228,350.4222,307.86075
8,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,960,598.13745,381.48492,192.53455
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,728.6184,641.50214,302.06345,248.53574
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,102.209564,31.227558,144.23627,98.30172
3,43413e51a6179855702ff808809c3fbb.jpg,GARBAGE,920.0984,813.0509,352.9638,288.99686
3,43413e51a6179855702ff808809c3fbb.jpg,GARBAGE,296.73935,257.8816,282.44214,247.54268
4,43413e51a6179855702ff808809c3fbb.jpg,CONSTRUCTION_ROAD,893.94196,643.54767,335.3095,202.67564
3,43413e51a6179855702ff808809c3fbb.jpg,GARBAGE,944.7201,792.7236,376.84146,263.20227
4,43413e51a6179855702ff808809c3fbb.jpg,CONSTRUCTION_ROAD,946.5436,577.90015,373.72375,187.42006
4,43413e51a6179855702ff808809c3fbb.jpg,CONSTRUCTION_ROAD,781.80554,508.39474,305.31317,201.58707
3,43413e51a6179855702ff808809c3fbb.jpg,GARBAGE,169.10088,109.83699,310.98752,270.89563
1,43413e51a6179855702ff808809c3fbb.jpg,FADED_SIGNAGE,273.84875,171.20428,293.43073,120.21092
4,43413e51a6179855702ff808809c3fbb.jpg,CONSTRUCTION_ROAD,949.39886,708.4913,365.51288,221.44409
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,172.55124,96.0051,351.7281,302.01587
4,68f93bb90109fb5433221af6b4eb53ee.jpg,CONSTRUCTION_ROAD,640.9126,280.6323,280.9886,151.82646
6,68f93bb90109fb5433221af6b4eb53ee.jpg,BAD_BILLBOARD,955.9861,754.8359,91.01859,0
6,68f93bb90109fb5433221af6b4eb53ee.jpg,BAD_BILLBOARD,903.55475,635.25867,96.267876,2.6372247
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,521.86224,471.58786,191.94572,152.4412
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,94.83297,0,490.1917,387.50067
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,411.00064,373.9153,264.84332,233.46272
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,248.41965,188.66827,299.90417,264.22693
6,68f93bb90109fb5433221af6b4eb53ee.jpg,BAD_BILLBOARD,614.1517,379.15656,267.31976,156.06462
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,947.6223,877.6244,540,511.8219
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,273.92923,114.42469,272.82285,191.61513
3,68f93bb90109fb5433221af6b4eb53ee.jpg,GARBAGE,661.75995,261.70206,279.1955,134.89392
6,68f93bb90109fb5433221af6b4eb53ee.jpg,BAD_BILLBOARD,663.633,262.2052,275.89325,141.43613
6,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,BAD_BILLBOARD,959.8355,832.51733,89.554886,0
8,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,CLUTTER_SIDEWALK,282.9435,0,302.48322,194.79608
6,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,BAD_BILLBOARD,950.21936,809.6355,140.49965,38.239296
6,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,BAD_BILLBOARD,886.3528,758.9736,116.19708,27.753756
7,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,SAND_ON_ROAD,960,795.3062,283.2623,191.58934
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,248.99919,179.72336,250.34991,203.88095
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,154.70743,105.11749,265.1399,228.75269
6,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,BAD_BILLBOARD,627.3486,440.93158,279.4935,93.45384
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,837.19305,792.1888,237.93599,189.41927
8,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,CLUTTER_SIDEWALK,240.51706,36.17016,278.56454,206.50575
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,144.30963,36.88533,267.6563,231.97235
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,237.11633,194.51956,245.38895,213.09503
2,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,POTHOLES,955.9563,766.22345,534.8746,249.58945
6,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,BAD_BILLBOARD,914.222,793.8992,102.4149,10.992935
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,195.71107,105.425064,265.54306,225.0085
3,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,GARBAGE,269.00354,219.94872,239.74283,197.30046
8,ec0271c4e9bed59431b9bc8ba8e4f96b.jpg,CLUTTER_SIDEWALK,960,781.9066,312.1191,166.97087
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,798.9485,747.9715,272.79678,235.03107
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,752.1627,642.6009,308.85938,199.40274
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,554.49896,428.2378,243.38872,171.18147
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,425.94196,383.35684,260.89642,218.74738
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,765.29785,627.15845,341.9859,168.21909
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,299.77884,136.33899,414.29144,312.80307
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,223.26768,9.444363,442.0237,291.63965
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,814.0725,735.7428,284.36288,226.92865
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,437.9337,372.75107,269.1109,212.0967
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,315.25308,23.43706,463.34628,253.6479
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,237.97115,71.396935,428.58472,317.92618
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,422.23816,386.99673,251.74411,229.81186
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,565.5898,419.08328,257.4317,157.65277
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,335.79907,107.68601,429.78967,282.932
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,672.86926,529.05023,322.92606,188.49454
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,790.43396,755.1369,267.06967,242.38849
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,159.64961,1.4003983,530.02454,363.82486
3,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,GARBAGE,70.45557,12.208937,314.85156,278.37085
2,e79869c4c34cd32f557cf4a8a5f71c3d.jpg,POTHOLES,261.17123,107.98092,334.2006,225.92776
0,d78a1c1c3a647b4f9993173d4f134243.jpg,GRAFFITI,461.28296,274.44254,300.32205,199.00955
0,d78a1c1c3a647b4f9993173d4f134243.jpg,GRAFFITI,350.21094,213.71448,297.30612,204.1119
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,572.04156,507.77966,342.85162,304.21777
6,d78a1c1c3a647b4f9993173d4f134243.jpg,BAD_BILLBOARD,960,787.1568,221.14285,41.949734
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,744.22955,676.46735,278.4225,227.44185
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,485.38995,439.70987,344.9351,304.77466
0,d78a1c1c3a647b4f9993173d4f134243.jpg,GRAFFITI,410.3513,238.31915,314.84262,181.30063
9,d78a1c1c3a647b4f9993173d4f134243.jpg,UNKEPT_FACADE,396.33173,144.82294,322.23056,178.78369
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,828.49585,715.53937,436.0401,352.9487
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,243.49606,172.8681,320.6643,273.68222
9,d78a1c1c3a647b4f9993173d4f134243.jpg,UNKEPT_FACADE,287.96646,6.701545,325.51028,181.87007
3,d78a1c1c3a647b4f9993173d4f134243.jpg,GARBAGE,570.9055,148.68974,480.7606,354.1965
9,d78a1c1c3a647b4f9993173d4f134243.jpg,UNKEPT_FACADE,313.95572,0,279.99136,38.89267
